admissions,answerurl,belong,central,city_id,city_name,code_enroll,colleges_level,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,hightitle,inner_rate,is_recruitment,level,level_name,name,nature,nature_name,outer_rate,province_id,province_name,rank,rank_type,rate,recommend_master_level,school_id,school_type,tag_name,town_name,type,type_name,upgrading_level,view_month,view_total,view_total_number,view_week
2,https://answer.eol.cn/fillmess/index?id=766&source=zsgk_app,江西省,2,3607,赣州市,1041300,,360702,章贡区,2,0,38003,,2,2,赣南医科大学,0,1,2001,普通本科,赣南医科大学,36000,公办,0,36,江西,,,0,0,195,6000,,章贡区,5003,医药类,0,2526,621.3w,6213084,930
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,四川省,2,5101,成都市,1155200,,0,,2,0,38003,,2,2,四川旅游学院,0,1,2001,普通本科,四川旅游学院,36000,公办,0,51,四川,,,0,0,782,6000,,,5000,综合类,0,1395,119.8w,1197884,564
2,https://answer.eol.cn/fillmess/index?id=765&source=zsgk_app,江西省,2,3604,九江市,1184300,,360423,武宁县,2,0,38003,,2,2,九江学院,0,1,2001,普通本科,九江学院,36000,公办,0,36,江西,,,0,0,194,6000,,武宁县,5000,综合类,0,2241,422.8w,4227577,882
2,https://answer.eol.cn/fillmess/index?id=775&source=zsgk_app,辽宁省,2,2103,鞍山市,1016900,,0,,2,0,38003,,2,2,鞍山师范学院,0,1,2001,普通本科,鞍山师范学院,36000,公办,0,21,辽宁,,,0,0,204,6000,,,5004,师范类,0,1326,249.9w,2499158,456
2,https://answer.eol.cn/fillmess/index?id=2801&source=zsgk_app,山东省,2,3701,济南市,1233100,,0,,2,0,38003,,2,2,山东女子学院,0,1,2001,普通本科,山东女子学院,36000,公办,0,37,山东,,,0,0,2609,6000,,,5000,综合类,0,2232,278.1w,2781112,789
2,https://answer.eol.cn/fillmess/index?id=1136&source=zsgk_app,河北省,2,1308,承德市,1009300,,130802,双桥区,2,0,38003,,2,2,承德医学院,0,1,2001,普通本科,承德医学院,36000,公办,0,13,河北,,,0,0,600,6000,,双桥区,5003,医药类,0,1911,277.5w,2774533,759
2,https://answer.eol.cn/fillmess/index?id=2809&source=zsgk_app,内蒙古自治区教育厅,2,1502,包头市,9999999,,150204,青山区,2,0,38003,,2,2,内蒙古科技大学包头师范学院,0,1,2001,普通本科,内蒙古科技大学包头师范学院,36000,公办,0,15,内蒙古,,,0,0,2617,6000,,青山区,5004,师范类,0,996,119.5w,1195026,438
2,https://answer.eol.cn/fillmess/index?id=1540&source=zsgk_app,四川省,2,5101,成都市,1370500,,510114,新都区,2,0,38003,,2,2,成都医学院,0,1,2001,普通本科,成都医学院,36000,公办,0,51,四川,,,0,0,1075,6000,,新都区,5003,医药类,0,3030,458.8w,4588083,1221
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区,2,1504,赤峰市,1013800,,0,,2,0,38003,,2,2,赤峰学院,0,1,2001,普通本科,赤峰学院,36000,公办,0,15,内蒙古,,,0,0,1042,6000,,,5000,综合类,0,1320,123w,1230025,561
2,https://answer.eol.cn/question/index?id=895&source=zsgk_app,安徽省,2,3404,淮南市,1038100,,0,,2,0,38003,,2,2,淮南师范学院,0,1,2001,普通本科,淮南师范学院,36000,公办,0,34,安徽,,,0,0,333,6000,,,5004,师范类,0,1641,235.3w,2352667,594
2,,湖南省,2,4304,衡阳市,1152800,,430405,珠晖区,2,0,38003,,2,2,湖南工学院,0,1,2001,普通本科,湖南工学院,36000,公办,0,43,湖南,,,0,0,1983,6000,,珠晖区,5001,理工类,0,543,241w,2409960,264
2,https://answer.eol.cn/fillmess/index?id=1682&source=zsgk_app,广西壮族自治区,2,4511,贺州市,1183800,,0,,2,0,38003,,2,2,贺州学院,0,1,2001,普通本科,贺州学院,36000,公办,0,45,广西,,,0,0,1259,6000,,,5000,综合类,0,1266,114.5w,1144959,570
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,吉林省,2,2202,吉林市,1019200,,0,,2,0,38003,,2,2,吉林化工学院,0,1,2001,普通本科,吉林化工学院,36000,公办,0,22,吉林,,,0,0,400,6000,,,5001,理工类,0,1299,202.5w,2024940,501
2,,甘肃省,2,6207,张掖市,1074000,,620702,甘州区,2,0,38003,,2,2,河西学院,0,1,2001,普通本科,河西学院,36000,公办,0,62,甘肃,,,0,0,502,6000,,甘州区,5000,综合类,0,410,141.3w,1413048,159
2,https://answer.eol.cn/fillmess/index?id=909&source=zsgk_app,云南省,2,5301,昆明市,1068000,,530114,呈贡区,2,0,38003,,2,2,云南中医药大学,0,1,2001,普通本科,云南中医药大学,36000,公办,0,53,云南,,,0,0,348,6000,,呈贡区,5003,医药类,0,1590,218.4w,2183999,639
2,https://answer.eol.cn/fillmess/index?id=3488&source=zsgk_app,江西省,2,3601,南昌市,1443700,,360102,东湖区,2,0,38003,,2,2,南昌师范学院,0,1,2001,普通本科,南昌师范学院,36000,公办,0,36,江西,,,0,0,2889,6000,,东湖区,5004,师范类,0,1068,82.5w,824901,477
2,https://answer.eol.cn/fillmess/index?id=1045&source=zsgk_app,河南省,2,4110,许昌市,1048000,,0,,2,0,38003,,2,2,许昌学院,0,1,2001,普通本科,许昌学院,36000,公办,0,41,河南,,,0,0,493,6000,,,5001,理工类,0,1740,343.1w,3431221,741
2,https://answer.eol.cn/fillmess/index?id=1490&source=zsgk_app,吉林省,2,2202,吉林市,1143900,,0,,2,0,38003,,2,2,吉林农业科技学院,0,1,2001,普通本科,吉林农业科技学院,36000,公办,0,22,吉林,,,0,0,1014,6000,,,5002,农林类,0,966,153.3w,1532685,342
2,https://answer.eol.cn/fillmess/index?id=1139&source=zsgk_app,河北省,2,1307,张家口市,1008400,,0,,2,0,38003,,2,2,河北建筑工程学院,0,1,2001,普通本科,河北建筑工程学院,36000,公办,0,13,河北,,,0,0,603,6000,,,5001,理工类,0,1569,300.2w,3002268,549
2,,天津市,2,1201,天津市,1007100,,120103,河西区,2,0,38003,,2,2,天津体育学院,0,1,2001,普通本科,天津体育学院,36000,公办,0,12,天津,,,0,0,92,6000,,河西区,5008,体育类,0,420,111.4w,1113674,143
2,,河南省,2,4101,郑州市,1046900,,410108,惠济区,2,0,38003,,2,2,河南牧业经济学院,0,1,2001,普通本科,河南牧业经济学院,36000,公办,0,41,河南,,,0,0,3073,6000,,惠济区,5006,财经类,0,611,112.9w,1128902,254
2,,宁夏回族自治区,2,6404,固原市,1075300,,0,,2,0,38003,,2,2,宁夏师范学院,0,1,2001,普通本科,宁夏师范学院,36000,公办,0,64,宁夏,,,0,0,1241,6000,,,5004,师范类,0,314,56.8w,567501,148
2,,甘肃省,2,6210,庆阳市,1073800,,0,,2,0,38003,,2,2,陇东学院,0,1,2001,普通本科,陇东学院,36000,公办,0,62,甘肃,,,0,0,1094,6000,,,5000,综合类,0,368,103.7w,1036613,151
2,https://answer.eol.cn/fillmess/index?id=2142&source=zsgk_app,福建省,2,3507,南平市,1039700,,350721,顺昌县,2,0,38003,,2,2,武夷学院,0,1,2001,普通本科,武夷学院,36000,公办,0,35,福建,,,0,0,1858,6000,,顺昌县,5000,综合类,0,1449,255.6w,2555761,567
2,https://answer.eol.cn/fillmess/index?id=1403&source=zsgk_app,山西省,2,1408,运城市,1012300,,0,,2,0,38003,,2,2,运城学院,0,1,2001,普通本科,运城学院,36000,公办,0,14,山西,,,0,0,920,6000,,,5000,综合类,0,1044,202.3w,2023493,396
2,,陕西省,2,6109,安康市,1139700,,610902,汉滨区,2,0,38003,,2,2,安康学院,0,1,2001,普通本科,安康学院,36000,公办,0,61,陕西,,,0,0,1263,6000,,汉滨区,5000,综合类,0,891,122.9w,1228539,456
2,https://answer.eol.cn/question/index?id=1623&source=zsgk_app,安徽省,2,3413,宿州市,1037900,,0,,2,0,38003,,2,2,宿州学院,0,1,2001,普通本科,宿州学院,36000,公办,0,34,安徽,,,0,0,1180,6000,,,5000,综合类,0,1140,183.9w,1838796,477
2,https://answer.eol.cn/fillmess/index?id=1486&source=zsgk_app,上海市,2,3101,上海市,1205000,,310104,徐汇区,2,0,38003,,2,2,上海商学院,0,1,2001,普通本科,上海商学院,36000,公办,0,31,上海,,,0,0,1010,6000,,徐汇区,5006,财经类,0,2847,552.1w,5520930,1134
2,https://answer.eol.cn/fillmess/index?id=3120&source=zsgk_app,山东省,2,3701,济南市,1443800,,0,,2,0,38003,,2,2,山东管理学院,0,1,2001,普通本科,山东管理学院,36000,公办,0,37,山东,,,0,0,3004,6000,,,5000,综合类,0,3390,190.5w,1905165,1242
2,,安徽省,2,3410,黄山市,1037500,,0,,2,0,38003,,2,2,黄山学院,0,1,2001,普通本科,黄山学院,36000,公办,0,34,安徽,,,0,0,341,6000,,,5000,综合类,0,525,153.8w,1538314,228
2,,江苏省,2,3201,南京市,1033000,,0,,2,0,38003,,2,2,南京体育学院,0,1,2001,普通本科,南京体育学院,36000,公办,0,32,江苏,,,0,0,182,6000,,,5008,体育类,0,325,56.5w,565332,137
2,https://answer.eol.cn/fillmess/index?id=3181&source=zsgk_app,江苏省,2,3212,泰州市,1291700,,321202,海陵区,2,0,38003,,2,2,泰州学院,0,1,2001,普通本科,泰州学院,36000,公办,0,32,江苏,,,0,0,3094,6000,,海陵区,5000,综合类,0,1428,133.7w,1337400,606
2,https://answer.eol.cn/question/index?id=901&source=zsgk_app,安徽省,2,3401,合肥市,1038000,,340181,巢湖市,2,0,38003,,2,2,巢湖学院,0,1,2001,普通本科,巢湖学院,36000,公办,0,34,安徽,,,0,0,339,6000,,巢湖市,5000,综合类,0,1191,140.5w,1405213,486
2,,新疆维吾尔自治区,2,6531,喀什地区,1076300,,0,,2,0,38003,,2,2,喀什大学,0,1,2001,普通本科,喀什大学,36000,公办,0,65,新疆,,,0,0,236,6000,,,5000,综合类,0,2667,108.7w,1087440,990
2,https://answer.eol.cn/fillmess/index?id=2990&source=zsgk_app,陕西省,2,6101,西安市,1439000,,0,,2,0,38003,,2,2,陕西学前师范学院,0,1,2001,普通本科,陕西学前师范学院,36000,公办,0,61,陕西,,,0,0,2815,6000,,,5004,师范类,0,705,155.9w,1558598,309
2,,江苏省,2,3201,南京市,1032900,,0,,2,0,38003,,2,2,江苏警官学院,0,1,2001,普通本科,江苏警官学院,36000,公办,0,32,江苏,,,0,0,1118,6000,,,5007,政法类,0,1196,196.1w,1961344,510
2,https://answer.eol.cn/fillmess/index?id=1728&source=zsgk_app,四川省,2,5105,泸州市,1221200,,0,,2,0,38003,,2,2,四川警察学院,0,1,2001,普通本科,四川警察学院,36000,公办,0,51,四川,,,0,0,1352,6000,,,5007,政法类,0,2721,198.3w,1983232,1092
2,,辽宁省,2,2106,丹东市,1177900,,210604,振安区,2,0,38003,,2,2,辽东学院,0,1,2001,普通本科,辽东学院,36000,公办,0,21,辽宁,,,0,0,188,6000,,振安区,5000,综合类,0,534,171.2w,1712439,236
2,https://answer.eol.cn/fillmess/index?id=1508&source=zsgk_app,新疆维吾尔自治区,2,6540,伊犁哈萨克自治州,1076400,,654002,伊宁市,2,0,38003,,2,2,伊犁师范大学,0,1,2001,普通本科,伊犁师范大学,36000,公办,0,65,新疆,,,0,0,1036,6000,,伊宁市,5004,师范类,0,1563,130.4w,1303681,615
2,https://answer.eol.cn/fillmess/index?id=3121&source=zsgk_app,山东省,2,3701,济南市,1443900,,370115,济阳区,2,0,38003,,2,2,山东农业工程学院,0,1,2001,普通本科,山东农业工程学院,36000,公办,0,37,山东,,,0,0,3005,6000,,济阳区,5002,农林类,0,2523,193.3w,1932937,864
2,https://answer.eol.cn/fillmess/index?id=1535&source=zsgk_app,辽宁省,2,2105,本溪市,1143000,,0,,2,0,38003,,2,2,辽宁科技学院,0,1,2001,普通本科,辽宁科技学院,36000,公办,0,21,辽宁,,,0,0,1067,6000,,,5001,理工类,0,1119,203.1w,2031284,456
2,,甘肃省,2,6201,兰州市,1073500,,0,,2,0,38003,,2,2,甘肃中医药大学,0,1,2001,普通本科,甘肃中医药大学,36000,公办,0,62,甘肃,,,0,0,498,6000,,,5003,医药类,0,517,196w,1959787,212
2,https://answer.eol.cn/fillmess/index?id=1849&source=zsgk_app,海南省,2,4601,海口市,1381100,,460108,美兰区,2,0,38003,,2,2,琼台师范学院,0,1,2001,普通本科,琼台师范学院,36000,公办,0,46,海南,,,0,0,1521,6000,,美兰区,5004,师范类,0,1173,176.6w,1765865,531
2,,云南省,2,5325,红河哈尼族彝族自治州,1068700,,532529,红河县,2,0,38003,,2,2,红河学院,0,1,2001,普通本科,红河学院,36000,公办,0,53,云南,,,0,0,355,6000,,红河县,5000,综合类,0,461,118.4w,1183633,179
2,,浙江省,2,3305,湖州市,1328700,,330502,吴兴区,2,0,38003,,2,2,湖州学院,0,1,2001,普通本科,湖州学院,36000,公办,0,33,浙江,,,0,0,2391,6000,,吴兴区,5000,综合类,0,517,81.2w,812165,179
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省,2,3701,济南市,1427700,,0,,2,0,38003,,2,2,山东青年政治学院,0,1,2001,普通本科,山东青年政治学院,36000,公办,0,37,山东,,,0,0,2608,6000,,,5000,综合类,0,2301,187.5w,1875354,882
2,https://answer.eol.cn/fillmess/index?id=1903&source=zsgk_app,贵州省,2,5202,六盘水市,1097700,,0,,2,0,38003,,2,2,六盘水师范学院,0,1,2001,普通本科,六盘水师范学院,36000,公办,0,52,贵州,,,0,0,1596,6000,,,5004,师范类,0,810,101.2w,1012164,330
2,,广东省,2,4401,广州市,1058500,,440106,天河区,2,0,38003,,2,2,广州体育学院,0,1,2001,普通本科,广州体育学院,36000,公办,0,44,广东,,,0,0,303,6000,,天河区,5008,体育类,0,442,89.4w,894235,174
2,https://answer.eol.cn/fillmess/index?id=1675&source=zsgk_app,广西壮族自治区,2,4504,梧州市,1135400,,0,,2,0,38003,,2,2,梧州学院,0,1,2001,普通本科,梧州学院,36000,公办,0,45,广西,,,0,0,1251,6000,,,5000,综合类,0,1443,211.3w,2113449,648
2,,甘肃省,2,6201,兰州市,1140600,,620105,安宁区,2,0,38003,,2,2,甘肃政法大学,0,1,2001,普通本科,甘肃政法大学,36000,公办,0,62,甘肃,,,0,0,501,6000,,安宁区,5007,政法类,0,783,165.5w,1655457,336
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区,2,1507,呼伦贝尔市,1081900,,0,,2,0,38003,,2,2,呼伦贝尔学院,0,1,2001,普通本科,呼伦贝尔学院,36000,公办,0,15,内蒙古,,,0,0,1242,6000,,,5000,综合类,0,951,126.5w,1265159,336
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖北省,2,4228,恩施土家族苗族自治州,1051700,,422801,恩施市,2,0,38003,,2,2,湖北民族大学,0,1,2001,普通本科,湖北民族大学,36000,公办,0,42,湖北,,,0,0,452,6000,,恩施市,5000,综合类,0,2181,353.8w,3538341,894
2,,河北省,2,1308,承德市,1009800,,0,,2,0,38003,,2,2,河北民族师范学院,0,1,2001,普通本科,河北民族师范学院,36000,公办,0,13,河北,,,0,0,691,6000,,,5010,民族类,0,439,81.1w,811333,199
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,甘肃省,2,6201,兰州市,1073700,,0,,2,0,38003,,2,2,兰州城市学院,0,1,2001,普通本科,兰州城市学院,36000,公办,0,62,甘肃,,,0,0,1269,6000,,,5000,综合类,0,1020,166w,1659555,339
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,贵州省,2,5226,黔东南苗族侗族自治州,1066900,,0,,2,0,38003,,2,2,凯里学院,0,1,2001,普通本科,凯里学院,36000,公办,0,52,贵州,,,0,0,1268,6000,,,5004,师范类,0,1251,162.1w,1621406,513
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,甘肃省,2,6201,兰州市,1180700,,0,,2,0,38003,,2,2,兰州工业学院,0,1,2001,普通本科,兰州工业学院,36000,公办,0,62,甘肃,,,0,0,1707,6000,,,5001,理工类,0,1056,101.7w,1016542,477
2,,河南省,2,4101,郑州市,1106800,,410103,二七区,2,0,38003,,2,2,郑州工程技术学院,0,1,2001,普通本科,郑州工程技术学院,36000,公办,0,41,河南,,,0,0,1922,6000,,二七区,5001,理工类,0,437,85.9w,859343,186
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山西省,2,1407,晋中市,1080900,,140702,榆次区,2,0,38003,,2,2,山西中医药大学,0,1,2001,普通本科,山西中医药大学,36000,公办,0,14,山西,,,0,0,919,6000,,榆次区,5003,医药类,0,1842,243.6w,2436149,660
2,https://answer.eol.cn/fillmess/index?id=12541&source=zsgk_app,福建省,2,3501,福州市,1468300,,350181,福清市,2,0,38003,,2,2,福建技术师范学院,0,1,2001,普通本科,福建技术师范学院,36000,公办,0,35,福建,,,0,0,3463,6000,,福清市,5004,师范类,0,1635,54.7w,546655,543
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省,2,4401,广州市,1154000,,0,,2,0,38003,,2,2,广东金融学院,0,1,2001,普通本科,广东金融学院,36000,公办,0,44,广东,,,0,0,1031,6000,,,5006,财经类,0,3171,498.5w,4984669,1302
2,https://answer.eol.cn/fillmess/index?id=1303&source=zsgk_app,四川省,2,5132,阿坝藏族羌族自治州,1064600,,0,,2,0,38003,,2,2,阿坝师范学院,0,1,2001,普通本科,阿坝师范学院,36000,公办,0,51,四川,,,0,0,785,6000,,,5004,师范类,0,1119,138.4w,1384301,447
2,https://answer.eol.cn/fillmess/index?id=2517&source=zsgk_app,贵州省,2,5201,贵阳市,1620600,,520115,观山湖区,2,0,38003,,2,2,贵阳康养职业大学,0,1,2001,普通本科,贵阳康养职业大学,36000,公办,0,52,贵州,,,0,0,2274,6000,,观山湖区,5003,医药类,0,891,53.2w,531522,384
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,贵州省,2,5204,安顺市,1066700,,0,,2,0,38003,,2,2,安顺学院,0,1,2001,普通本科,安顺学院,36000,公办,0,52,贵州,,,0,0,1267,6000,,,5000,综合类,0,816,118.7w,1187393,342
2,https://answer.eol.cn/fillmess/index?id=1488&source=zsgk_app,黑龙江省,2,2306,大庆市,1023500,,0,,2,0,38003,,2,2,大庆师范学院,0,1,2001,普通本科,大庆师范学院,36000,公办,0,23,黑龙江,,,0,0,1012,6000,,,5004,师范类,0,969,179.3w,1793363,399
2,https://answer.eol.cn/fillmess/index?id=3306&source=zsgk_app,江西省,2,3603,萍乡市,1089500,,0,,2,0,38003,,2,2,萍乡学院,0,1,2001,普通本科,萍乡学院,36000,公办,0,36,江西,,,0,0,888,6000,,,5000,综合类,0,873,157.9w,1579137,354
2,,江苏省,2,3201,南京市,1204800,,0,,2,0,38003,,2,2,南京特殊教育师范学院,0,1,2001,普通本科,南京特殊教育师范学院,36000,公办,0,32,江苏,,,0,0,1140,6000,,,5004,师范类,0,492,83.6w,836121,202
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,河南省,2,4101,郑州市,1294900,,0,,2,0,38003,,2,2,郑州师范学院,0,1,2001,普通本科,郑州师范学院,36000,公办,0,41,河南,,,0,0,1147,6000,,,5004,师范类,0,1917,426.2w,4261598,789
2,https://answer.eol.cn/fillmess/index?id=2260&source=zsgk_app,湖南省,2,4301,长沙市,1380600,,0,,2,0,38003,,2,2,长沙师范学院,0,1,2001,普通本科,长沙师范学院,36000,公办,0,43,湖南,,,0,0,1990,6000,,,5004,师范类,0,1398,152.5w,1525350,531
2,https://answer.eol.cn/fillmess/index?id=2654&source=zsgk_app,江西省,2,3607,赣州市,1343400,,360702,章贡区,2,0,38003,,2,2,赣南科技学院,0,1,2001,普通本科,赣南科技学院,36000,公办,0,36,江西,,,0,0,2431,6000,,章贡区,5001,理工类,0,1149,139.7w,1396656,426
2,https://answer.eol.cn/fillmess/index?id=3392&source=zsgk_app,广西壮族自治区,2,4503,桂林市,1182500,,0,,2,0,38003,,2,2,桂林航天工业学院,0,1,2001,普通本科,桂林航天工业学院,36000,公办,0,45,广西,,,0,0,1731,6000,,,5001,理工类,0,3012,182.6w,1825814,1440
2,,山西省,2,1407,晋中市,1012100,,140702,榆次区,2,0,38003,,2,2,晋中学院,0,1,2001,普通本科,晋中学院,36000,公办,0,14,山西,,,0,0,921,6000,,榆次区,5000,综合类,0,329,141.7w,1417192,126
2,https://answer.eol.cn/fillmess/index?id=807&source=zsgk_app,新疆维吾尔自治区,2,6501,乌鲁木齐市,1076600,,0,,2,0,38003,,2,2,新疆财经大学,0,1,2001,普通本科,新疆财经大学,36000,公办,0,65,新疆,,,0,0,237,6000,,,5006,财经类,0,1779,241.8w,2417676,711
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,山东省,2,3717,菏泽市,1045500,,371702,牡丹区,2,0,38003,,2,2,菏泽学院,0,1,2001,普通本科,菏泽学院,36000,公办,0,37,山东,,,0,0,1264,6000,,牡丹区,5000,综合类,0,2019,332.7w,3327318,846
2,https://answer.eol.cn/fillmess/index?id=1163&source=zsgk_app,河北省,2,1304,邯郸市,1010300,,0,,2,0,38003,,2,2,邯郸学院,0,1,2001,普通本科,邯郸学院,36000,公办,0,13,河北,,,0,0,629,6000,,,5004,师范类,0,1929,300.9w,3009141,762
2,https://answer.eol.cn/fillmess/index?id=2984&source=zsgk_app,河北省,2,1303,秦皇岛市,5172100,,0,,2,0,38003,,2,2,河北环境工程学院,0,1,2001,普通本科,河北环境工程学院,36000,公办,0,13,河北,,,0,0,2855,6000,,,5001,理工类,0,1359,281.5w,2815152,600
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区教育厅,2,1502,包头市,9999999,,150202,东河区,2,0,38003,,2,2,内蒙古科技大学包头医学院,0,1,2001,普通本科,内蒙古科技大学包头医学院,36000,公办,0,15,内蒙古,,,0,0,2616,6000,,东河区,5003,医药类,0,1248,138w,1380470,582
2,,云南省,2,5323,楚雄彝族自治州,1139100,,0,,2,0,38003,,2,2,楚雄师范学院,0,1,2001,普通本科,楚雄师范学院,36000,公办,0,53,云南,,,0,0,353,6000,,,5004,师范类,0,323,95.4w,954003,138
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,吉林省,2,2208,白城市,1020600,,220802,洮北区,2,0,38003,,2,2,白城师范学院,0,1,2001,普通本科,白城师范学院,36000,公办,0,22,吉林,,,0,0,410,6000,,洮北区,5004,师范类,0,1068,195w,1950460,411
2,https://answer.eol.cn/fillmess/index?id=1140&source=zsgk_app,应急管理部,1,1310,廊坊市,1110400,,131003,广阳区,2,0,38003,,2,2,华北科技学院,0,1,2001,普通本科,华北科技学院,36000,公办,0,13,河北,,,0,0,604,6000,中央部委院,广阳区,5001,理工类,0,3318,716.1w,7160520,1428
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,安徽省,2,3417,池州市,1130600,,0,,2,0,38003,,2,2,池州学院,0,1,2001,普通本科,池州学院,36000,公办,0,34,安徽,,,0,0,1800,6000,,,5000,综合类,0,894,109.3w,1092739,396
2,,山西省,2,1401,太原市,1410100,,140110,晋源区,2,0,38003,,2,2,太原工业学院,0,1,2001,普通本科,太原工业学院,36000,公办,0,14,山西,,,0,0,1134,6000,,晋源区,5001,理工类,0,456,212.4w,2123852,177
2,https://answer.eol.cn/fillmess/index?id=2351&source=zsgk_app,山东省,2,3708,济宁市,1045400,,0,,2,0,38003,,2,2,济宁学院,0,1,2001,普通本科,济宁学院,36000,公办,0,37,山东,,,0,0,2093,6000,,,5000,综合类,0,2778,227.4w,2274066,951
2,https://answer.eol.cn/fillmess/index?id=1506&source=zsgk_app,广西壮族自治区,2,4510,百色市,1059900,,0,,2,0,38003,,2,2,右江民族医学院,0,1,2001,普通本科,右江民族医学院,36000,公办,0,45,广西,,,0,0,1033,6000,,,5003,医药类,0,1545,174.6w,1746275,603
2,https://answer.eol.cn/fillmess/index?id=1179&source=zsgk_app,河北省,2,1306,保定市,1009600,,0,,2,0,38003,,2,2,保定学院,0,1,2001,普通本科,保定学院,36000,公办,0,13,河北,,,0,0,650,6000,,,5000,综合类,0,1872,269.8w,2697910,906
2,https://answer.eol.cn/fillmess/index?id=3307&source=zsgk_app,江西省,2,3602,景德镇市,1089400,,0,,2,0,38003,,2,2,景德镇学院,0,1,2001,普通本科,景德镇学院,36000,公办,0,36,江西,,,0,0,889,6000,,,5000,综合类,0,999,107w,1069865,441
2,,山西省,2,1409,忻州市,1012400,,0,,2,0,38003,,2,2,忻州师范学院,0,1,2001,普通本科,忻州师范学院,36000,公办,0,14,山西,,,0,0,280,6000,,,5004,师范类,0,405,113.2w,1132311,171
2,,安徽省,2,3403,蚌埠市,1130500,,340302,龙子湖区,2,0,38003,,2,2,蚌埠学院,0,1,2001,普通本科,蚌埠学院,36000,公办,0,34,安徽,,,0,0,1799,6000,,龙子湖区,5001,理工类,0,291,92w,920335,126
2,https://answer.eol.cn/fillmess/index?id=3316&source=zsgk_app,广东省,2,4401,广州市,1110600,,440112,黄埔区,2,0,38003,,2,2,广州航海学院,0,1,2001,普通本科,广州航海学院,36000,公办,0,44,广东,,,0,0,967,6000,,黄埔区,5000,综合类,0,2490,209.9w,2098552,1062
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区,2,1509,乌兰察布市,1142700,,0,,2,0,38003,,2,2,集宁师范学院,0,1,2001,普通本科,集宁师范学院,36000,公办,0,15,内蒙古,,,0,0,1550,6000,,,5004,师范类,0,597,71.4w,713902,234
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,青海省,2,6301,西宁市,1074800,,630102,城东区,2,0,38003,,2,2,青海民族大学,0,1,2001,普通本科,青海民族大学,36000,公办,0,63,青海,,,0,0,372,6000,,城东区,5010,民族类,0,1377,186.6w,1866439,591
2,,山东省,2,3701,济南市,1045700,,0,,2,0,38003,,2,2,山东体育学院,0,1,2001,普通本科,山东体育学院,36000,公办,0,37,山东,,,0,0,548,6000,,,5008,体育类,0,283,60.9w,609163,102
2,https://answer.eol.cn/fillmess/index?id=848&source=zsgk_app,山西省,2,1402,大同市,1012000,,140213,平城区,2,0,38003,,2,2,山西大同大学,0,1,2001,普通本科,山西大同大学,36000,公办,0,14,山西,,,0,0,281,6000,,平城区,5000,综合类,0,2109,439.2w,4392120,885
2,,重庆市,2,5001,重庆市,1275700,,500106,沙坪坝区,2,0,38003,,2,2,重庆警察学院,0,1,2001,普通本科,重庆警察学院,36000,公办,0,50,重庆,,,0,0,1493,6000,,沙坪坝区,5007,政法类,0,522,42.4w,424087,192
2,https://answer.eol.cn/fillmess/index?id=2769&source=zsgk_app,贵州省,2,5223,黔西南布依族苗族自治州,1066600,,0,,2,0,38003,,2,2,兴义民族师范学院,0,1,2001,普通本科,兴义民族师范学院,36000,公办,0,52,贵州,,,0,0,2566,6000,,,5004,师范类,0,615,98.5w,984726,234
2,https://answer.eol.cn/fillmess/index?id=1314&source=zsgk_app,四川省,2,5117,达州市,1064400,,511702,通川区,2,0,38003,,2,2,四川文理学院,0,1,2001,普通本科,四川文理学院,36000,公办,0,51,四川,,,0,0,798,6000,,通川区,5000,综合类,0,1767,465.2w,4651534,798
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,陕西省,2,6101,西安市,1184000,,610112,未央区,2,0,38003,,2,2,西安医学院,0,1,2001,普通本科,西安医学院,36000,公办,0,61,陕西,,,0,0,1265,6000,,未央区,5003,医药类,0,2121,541.1w,5411278,804
